sellerfeedbackscore,increment_residual,residual,bidcount,ispolice
7.2305631534092925,1.9866301920302838,"[1.9079125584849068, 1.6680857371309339, 1.323442398422623, 1.2895078808250289, 0.8779440608020762, 0.5336294567397533, 0.38536318330677194, 0.3420775782494099, 0.33807681166610365, 0.06793837085671223, -0.012889703826767795, -0.19367524007789516, -0.6486988934136424]",13,1.0
2.302585092994046,2.072225868416056,"[1.9913888592642346, 1.2633497685113104, 1.1579939739511307, 0.9126781291096968, 0.7945224135959015, 0.7731409255470814, 0.7705171852081172, 0.4157165092306854, 0.2650358750866903, 0.192370363663166, 0.13287039710543797, -0.46374901592729745, -0.5196232893195557]",13,1.0
8.155362120328135,1.832133551867142,"[1.7571526353953084, 1.3515158022815223, 1.2906763891061879, 1.2013049399053268, 0.9540001099075195, 0.6973370478972492, 0.5797288483614932, 0.5130347523566665, 0.47474845982863445, 0.14426920810410854, 0.1407553217075942, -0.06011566944409413, -0.9838468766996802]",13,1.0
5.855071922202427,1.4235936941540257,"[1.357942738971407, 1.3444134432485364, 1.143986544460736, 1.0357704233887135, 0.8862537647325682, 0.8241345184546907, 0.6786737003617785, 0.48683681933756445, 0.23701801547807638, 0.13285523669186294, 0.048799007587477516, 0.022831787685009097, -0.5999060470621922]",13,1.0
7.092573715974679,1.0171448597944734,"[0.9599823554992405, 0.7148263464277798, 0.642126098575794, 0.6184797125293031, 0.45766741712812414, 0.36610334930123306, 0.2209245194990062, 0.03917178599422544, 0.00663606068310052, -0.07718764939779826, -0.6122104014005656, -0.691993601994406, -0.8527092408207355]",13,1.0
4.110873864173311,1.7621641830475911,"[1.6888379641671205, 1.6733272677361888, 1.4217615834645965, 1.154298121011493, 1.003744354506608, 0.9536973944217919, 0.7672092296604061, 0.6371491182850448, 0.5972857007860317, 0.4596286809439639, 0.41269136313987725, 0.05366502163777109, -0.7423393232231479]",13,1.0
7.1204443723924875,1.655815942106004,"[1.5849597981497874, 0.9441979374872704, 0.9137208904909266, 0.8578227289566601, 0.7920500583085373, 0.6545436064403694, 0.5137970217018931, 0.34942995275729416, 0.1476164090939408, 0.07564327502404294, -0.1639187487695487, -0.6022933080258612, -0.7090112297743836]",13,1.0
5.575949103146316,1.1453823493127357,"[1.0856271381768767, 0.7347762875303172, 0.6863206520481369, 0.5343429091244477, 0.5304049753577617, 0.4212044682988838, 0.2678949854170494, 0.17726398755916467, 0.17125540865069938, 0.01870664509396175, -0.019941416765276276, -0.15419653942503397, -0.3920857417145458]",13,1.0
6.492239835020471,2.3902950905712705,"[2.301277860558727, 1.7523877582506338, 1.5265673306253853, 1.3720136032808388, 1.1654871685023227, 0.8175457280956675, 0.45451757361831147, 0.29303586606583343, 0.2301278232137836, 0.19784624822580094, 0.13561023571744624, -0.12124301295127388, -0.3451075109334382]",13,1.0
6.679599185844383,1.032146975975555,"[0.9746852280537623, 0.7234972770677174, 0.495533127031052, 0.3878777774337009, 0.3311475520334326, 0.19688976635181804, 0.052356995671421214, -0.13364899789214213, -0.14245178948879222, -0.2296698322261418, -0.23828851670996687, -0.3506492972799279, -0.4381825882909256]",13,1.0
1.0986122886681098,1.4831916383031156,"[1.4162294726476778, 1.2766819884282197, 1.188415176432486, 1.0718295042555224, 0.8723698366450722, 0.5538538565130359, 0.4557637532995219, 0.3715809556254179, 0.10904007778832453, -0.054218512447893996, -0.12060603614495058, -0.2771244443823976, -1.3039496882344728]",13,1.0
6.2285110035911835,1.2449360012921842,"[1.1831136943930505, 0.9520782532072776, 0.940618262942549, 0.6966691071020267, 0.5935752166171969, 0.47030660994129747, 0.4525418884504187, 0.4340306625909566, 0.30704257837692456, 0.23948698041424632, 0.12527226378942158, 0.04287004524536164, -1.331936237968887]",13,1.0
6.304448802421981,1.6683440669916159,"[1.5971997588620916, 1.583987616314763, 0.7130940363065588, 0.6777407643426269, 0.5775917980530448, 0.5530110354690709, 0.5470607761372869, 0.5299861069880564, 0.3841609402908692, 0.3113031902141893, 0.22200045237199512, 0.17565184907523496, 0.04545173862794155]",13,1.0
9.487024917706549,2.213679838480449,"[2.1292639136906715, 1.2107427764990557, 0.9475181219769921, 0.8101597700079407, 0.23698324688222377, 0.17238014994894746, 0.1703361728845747, 0.13248785041086159, 0.05730686176103933, -0.132049505792808, -0.35510051221485656, -0.4432565210093152, -0.5616045944960388]",13,1.0
3.2188758248682006,3.013848674339048,"[2.9074523957323155, 1.9016248633517832, 1.5449653845301003, 1.468489374852068, 1.449336248473805, 1.2126754169862701, 0.7904710107263988, 0.5819686382572685, 0.461706601948187, 0.39337185069699343, 0.1750789752646184, 0.10868679867690545, -0.732463516757005]",13,1.0
6.486160788944089,0.5579503046391981,"[0.5094253838643474, 0.4756126026849982, 0.38507767436392737, 0.36956707554423357]",4,1.0
6.489204931325316,0.7669752191907407,"[0.7146438337608645, 0.5622385645068226, 0.4956175086913631, 0.3611040508769546]",4,1.0
4.867534450455582,0.44674097305521243,"[0.40015583980329916, 0.38146979558258903, 0.3346158037443146, 0.2065448453210932]",4,1.0
8.182559264068663,0.6298433930403302,"[0.5800328986150638, 0.5685025682237784, 0.38226048952943703, 0.36460749245808083]",4,1.0
5.814130531825066,0.515321118585845,"[0.4675467746043859, 0.4313667136357006, 0.39341371198242747, 0.31614649313197235]",4,1.0
5.170483995038151,0.6167711840550962,"[0.5671962874353392, 0.4066104634412446, 0.3723334362230419, 0.23492172192621893]",4,1.0
6.077642243349034,0.5281286826830183,"[0.48012975039209566, 0.4699538625000152, 0.4339329616389593, 0.391157487529148]",4,1.0
5.449870948262203,0.45951145896017165,"[0.4127065884843193, 0.35185040421666924, 0.33110104571814664, 0.14940197091827467]",4,1.0
7.2875606403097235,0.5779233087357908,"[0.5290437226803348, 0.48389259110576754, 0.44093212495411555, 0.38468512274497213]",4,1.0
6.042632833682381,0.5903268941872308,"[0.5412260917404262, 0.47027466882836, 0.39645022032080474, 0.16471417437063202]",4,1.0
4.330733340286331,0.48857146132540885,"[0.44126365134063733, 0.4295033575800182, 0.40264368677369805, 0.22161637278258156]",4,1.0
4.912654885736052,0.8172450037988326,"[0.7639669236149613, 0.5090850399879403, 0.38102645719429995, 0.30591653956467196]",4,1.0
6.5722825426940075,0.5384125286046568,"[0.4902326934775302, 0.46193111499386413, 0.40242101317939094, 0.15077432572567068]",4,1.0
6.606935861605327,0.745144276076364,"[0.6932202436769777, 0.4648526352605697, 0.4178691019684022, 0.346805954531639]",4,1.0
4.934473933130692,0.6539981980734474,"[0.6037502100764294, 0.5816769122724741, 0.3989061025659147, 0.3326489929275718]",4,1.0
5.988961416889864,0.5664471476000212,"[0.5177715802472458, 0.5118869742028861, 0.4005982725125763, 0.25784846815851015]",4,1.0
5.730099782973574,0.6660275967959776,"[0.6155606876699469, 0.4686065357246319, 0.40489869843881204, 0.2689433338260059]",4,1.0
6.398594934535208,0.677447908548741,"[0.6267725207920523, 0.5910561250578634, 0.5255035162363988, 0.38610423450097886]",4,1.0
5.438079308923196,0.6818803583694059,"[0.6311238874219941, 0.5265093780492222, 0.38536924556858004, 0.2511886386820884]",4,1.0
3.4965075614664802,0.5666536087541069,"[0.5179743765954655, 0.5174040758766397, 0.4990311468256816, 0.4562240409610155]",4,1.0
6.9874902470009905,0.7394378138905574,"[0.687619884097, 0.48754785526626965, 0.4798434069837559, 0.2676398359532827]",4,1.0
4.795790545596741,0.5253946915154526,"[0.477443767439008, 0.46439553051455823, 0.45119794992795004, 0.34949462536405373]",4,1.0
7.9229859587111955,0.5647348162427288,"[0.5160896358908129, 0.49759493049243064, 0.2213349590291721, 0.19832024805393172]",4,1.0
9.999491627902868,0.4561418416591236,"[0.40939502693540314, 0.406639393342895, 0.3328572651592333, 0.31088114495331415]",4,1.0
5.568344503761097,0.8548721549453041,"[0.800877541850705, 0.5955494444315317, 0.29310988122012843, 0.24592307337973587]",4,1.0
4.442651256490317,0.5391677690885787,"[0.4909746285555546, 0.39683725981960494, 0.3147137373473241, 0.21530265242110275]",4,1.0
5.683579767338681,0.4586699014206306,"[0.41187953539387007, 0.39375762517855456, 0.3386968466804521, 0.2898024167989413]",4,1.0
5.971261839790462,0.6201459859950919,"[0.5705103444770553, 0.5319011999169541, 0.32337556795654987, 0.28913638435996825]",4,1.0
8.925454386826404,0.8108955128960694,"[0.757737676614547, 0.4833504972940483, 0.3873743425185756, 0.14950869043566584]",4,1.0
7.741111171665989,0.6091616262763727,"[0.5597234977849613, 0.4311768019888809, 0.3849274673469541, 0.18071081931161032]",4,1.0
9.481255893085342,0.6049162785845763,"[0.5555543318982432, 0.4985119475900531, 0.36203972426280345, 0.2645492776320437]",4,1.0
1.6094379124341003,0.761478386389112,"[0.7092497840022229, 0.24698444648008278, 0.2303509923256075, 0.21842451691508238]",4,1.0
5.730099782973574,0.5884646893453672,"[0.5393971461636315, 0.3815515245553253, 0.2288162717906807, 0.1296951616048717]",4,1.0
9.487024917706549,0.5499247340786907,"[0.501541786370911, 0.4233308351765427, 0.41986700783101166, 0.32245063187884065]",4,1.0
4.430816798843313,0.5526087719689192,"[0.5041783777692879, 0.4818965112494604, 0.2674619463215897, 0.24636274637540076]",4,1.0
5.986452005284438,0.6080694597635367,"[0.5586509382119803, 0.15965313459063546, 0.11388903376735732, 0.09032607889164046]",4,1.0
7.509335266016592,0.5928676849144597,"[0.5437214767264597, 0.521286457233002, 0.4048037280749496, 0.4026528558252187]",4,1.0
2.6390573296152584,0.46352069582832045,"[0.4166466785537971, 0.397720873420968, 0.33621203162352753, 0.28651303900607683]",4,1.0
3.6109179126442243,0.6288262716090212,"[0.5790341379636155, 0.5387907610388054, 0.4707707953374598, 0.28982214351851526]",4,1.0
5.484796933490655,0.7689998458132999,"[0.7166305662050076, 0.5025764253134559, 0.40832860318051467, 0.4038309592877463]",4,1.0
6.406879986069314,0.5108106749832191,"[0.46311523702807733, 0.45738880895139344, 0.4102036055138154, 0.3208215948307429]",4,1.0
7.068172000388042,0.6198883669633234,"[0.5702573643963276, 0.5393104579374468, 0.479115395478213, 0.3415555532102295]",4,1.0
5.556828061699537,0.5684776986742002,"[0.5197660789736428, 0.510179072470187, 0.30737256692260306, 0.2726562273114993]",4,1.0
4.51085950651685,0.7293669796916721,"[0.677735920120784, 0.5672588596314994, 0.36193350120013756, 0.3504755082665108]",4,1.0
4.584967478670572,0.7042980582439093,"[0.6531300550438686, 0.43416348317638837, 0.3972343287679525, 0.31761078682407295]",4,1.0
3.912023005428146,0.5984663192730599,"[0.5492199502180491, 0.5207471355256561, 0.40364943001756987, 0.3047749671147546]",4,1.0
5.318119993844216,0.6155194370984981,"[0.565967057466052, 0.5240255792118196, 0.49186837775118664, 0.3990740958566972]",4,1.0
5.697093486505405,0.5520147751823493,"[0.5035948842079099, 0.474565398821854, 0.39723185434956226, 0.2651451521550885]",4,1.0
5.37989735354046,0.6437665311650345,"[0.5937042014734952, 0.5539960184114523, 0.3189302519359209, 0.3168448693470768]",4,1.0
6.161207321695076,0.7116002349490894,"[0.6602976618887886, 0.44844439306513356, 0.301583473960534, 0.263249811485382]",4,1.0
8.212839584676484,0.7660293837411867,"[0.7137156944236562, 0.44151175476123555, 0.3045140607146293, 0.03429222542050292]",4,1.0
5.5053315359323625,0.7651879859272079,"[0.7128900351405008, 0.46844764659360555, 0.4465623704452291, 0.3904262436199562]",4,1.0
6.467698726104353,0.6089874307966038,"[0.5595524299043897, 0.4654668912544225, 0.39517232083015996, 0.23222040269274422]",4,1.0
2.6390573296152584,0.5485961109881983,"[0.5002366369393625, 0.4642956842207031, 0.4373757344497921, 0.3063005898778992]",4,1.0
5.170483995038151,0.7095345145912644,"[0.6582700360752352, 0.4821807869049392, 0.4268176686031201, 0.3069751504486581]",4,1.0
3.295836866004329,0.7052701305098164,"[0.6540842280043293, 0.4928055830619986, 0.4344995343545921, -0.024558958481573023]",4,1.0
5.529429087511423,0.9543935461928638,"[0.8984710382763454, 0.3746784523827371, 0.3323878616831061, 0.25691398799273757]",4,1.0
6.028278520230699,0.6429284734245219,"[0.5928813284298368, 0.48709548321248963, 0.4617136713333834, 0.38339170188707766]",4,1.0
8.212839584676484,0.6478443395282862,"[0.597708076303448, 0.31505995164228595, 0.2121230007552184, 0.21168798843238823]",4,1.0
3.258096538021482,0.689459343875101,"[0.6385640115955482, 0.5263532191622938, 0.5075916183471125, 0.39775648345700576]",4,1.0
3.6635616461296463,0.5491838207226883,"[0.5008139642632133, 0.4380375068050743, 0.31956279971925594, 0.2321909110010207]",4,1.0
3.713572066704308,0.5549354157256272,"[0.5064638648340741, 0.4073848478792115, 0.2488483275386656, 0.03458962637958418]",4,1.0
8.140315540159985,0.44484350945640155,"[0.39829095846636575, 0.36454911926575273, 0.16606814000287262, 0.15167261541879412]",4,1.0
4.543294782270004,0.5837646030555558,"[0.5347809301728754, 0.2742573213695773, 0.24939059148003156, 0.19423763092084106]",4,1.0
4.74493212836325,0.497919732081751,"[0.45044927132949025, 0.414758962020329, 0.3892713128222292, 0.29401160755532907]",4,1.0
7.242797922793756,0.4946377650373916,"[0.44722445503908503, 0.4134746928853886, 0.4027640770617864, 0.14695152457353872]",4,1.0
7.242797922793756,0.628207960580522,"[0.5784269860807932, 0.4815085829264263, 0.4139231890446877, 0.226497828152886]",4,1.0
6.192362489474872,0.48792342513602827,"[0.44062687481475094, 0.4152265360564983, 0.4145857959463637, 0.25618990906282635]",4,1.0
5.575949103146316,0.5221475410164924,"[0.47425358953460056, 0.47297433017374046, 0.4414519110028619, 0.41600788321073684]",4,1.0
5.267858159063328,0.5803362232162114,"[0.5314136609436036, 0.4528805000525093, 0.45129645539775237, 0.3200084304660258]",4,1.0
7.9645033635515485,0.672963247975292,"[0.6223698026123681, 0.6223405686457435, 0.4787644765100904, 0.31949888586513037]",4,1.0
5.429345628954441,0.8196364833718245,"[0.7663130642787919, 0.4468234034557518, 0.42484255966893364, 0.3645386777182311]",4,1.0
4.61512051684126,0.5313378846549751,"[0.48328255382844826, 0.37878244139197376, 0.341533082510322, 0.3331277328608681]",4,1.0
5.934894195619588,0.5529160201120988,"[0.5044801923967585, 0.47216640024157414, 0.44816568758905173, 0.38260442079988016]",4,1.0
3.4657359027997265,0.7480131519024404,"[0.6960357183278945, 0.48744193203903935, 0.35231587847723794, 0.3160199342337715]",4,1.0
5.1647859739235145,0.428506697883742,"[0.3822339600633573, 0.30188769696479717, 0.30091071250806434, 0.2571664538609144]",4,1.0
8.251924713801357,0.5970478579881298,"[0.5478268797537882, 0.3330385614925737, 0.27945467100858046, 0.18686508982150862]",4,1.0
6.169610732491456,0.6630633955578853,"[0.6126504958984926, 0.506630421506731, 0.4942290078197884, 0.3124184353794118]",4,1.0
5.961005339623274,0.6092423237310558,"[0.5598027463048767, 0.533351783563609, 0.3906500429056396, 0.1350149088528374]",4,1.0
1.9459101490553132,0.6242495084788755,"[0.5745399318335553, 0.4785049633733926, 0.4420271965434126, 0.344180951324616]",4,1.0
6.738152494595957,0.5186392433983038,"[0.4708067896138297, 0.4386336139155651, 0.3086330223978379, 0.3002840454538981]",4,1.0
5.869296913133774,0.6610325574180189,"[0.6106566364827741, 0.4517094295355329, 0.35298989838314415, 0.3065918188193331]",4,1.0
7.023758954738443,0.584945802967949,"[0.5359410622293537, 0.4430979375983831, 0.3177432217469377, 0.3170810164287188]",4,1.0
8.57602797713713,0.7391853546099607,"[0.6873721152891175, 0.40707281713982707, 0.33393187448303907, 0.28886874810719176]",4,1.0
10.753805903787349,0.48988063224763256,"[0.4425500692043136, 0.40017880091106833, 0.29802573194545107, 0.27948823582160975]",4,1.0
10.753805903787349,0.5145105814344021,"[0.4667504242394522, 0.4537892340062328, 0.4417269143631951, 0.3434794423560659]",4,1.0
10.753805903787349,0.5992371903992632,"[0.5499770185061961, 0.533031207188045, 0.27039290181968145, 0.042076566582195385]",4,1.0
10.753805903787349,0.6222530353310598,"[0.5725794401852604, 0.4888514249678879, 0.4030865791597188, 0.3481215058605423]",4,1.0
9.481255893085342,0.5617982104407335,"[0.5132051103027895, 0.30699953511204525, 0.1898410341817485, 0.1643440189414255]",4,1.0
6.52795791762255,0.4964094933950556,"[0.4489653377015381, 0.4436897837728865, 0.3044462105848922, 0.2459177698447578]",4,1.0
5.8916442118257715,0.5335881641033364,"[0.4854932573917894, 0.42794528732388487, 0.3211975291737158, 0.3110822461878428]",4,1.0
9.481255893085342,0.7823515938644525,"[0.72973192240842, 0.40084560929946206, 0.3688352504629967, 0.2872804293192103]",4,1.0
5.680172609017068,0.33338466708283926,"[0.28871574881117534, 0.24841184367226166, 0.23218340255259703, 0.1292774298672712]",4,1.0
9.481255893085342,0.6263538406279001,"[0.5766063178967762, 0.5711118596581617, 0.30265545214918554, 0.07090604331063038]",4,1.0
9.481255893085342,0.6229514224432011,"[0.5732652427679252, 0.48538069292218294, 0.40586048436638217, 0.35308770526001676]",4,1.0
6.493753839851686,0.8441229944976698,"[0.7903337698901591, 0.42642153850642883, 0.3600558547224253, 0.11643791952944327]",4,1.0
9.487024917706549,0.7065803807983517,"[0.6553703447577117, 0.5695929279670091, 0.4252322359637926, 0.2723169845217718]",4,1.0
6.493753839851686,0.5118650297217437,"[0.46415115554631303, 0.40135233038492824, 0.31384121542491694, 0.12021874127201504]",4,1.0
5.488937726156687,0.6127978558689078,"[0.5632944073315411, 0.4902145078795918, 0.35935602803729744, 0.22807274268069325]",4,1.0
7.3271232922592935,0.5402647373702244,"[0.4920522661891408, 0.434376632347743, 0.373084451028354, 0.3602020318624372]",4,1.0
5.768320995793772,0.5925371343158659,"[0.5433968350547003, 0.4888673578652061, 0.46809234626601715, 0.3787812748354234]",4,1.0
5.768320995793772,0.6208347481925487,"[0.571186702556748, 0.37428011317865917, 0.3131914150338791, 0.2962099797778137]",4,1.0
6.428105272684596,0.6904558619042259,"[0.639542251040552, 0.3559343292028018, 0.32315942766004, 0.25855925508062805]",4,1.0
10.753805903787349,0.6329793666643406,"[0.5831122313241655, 0.4607343388515804, 0.40076176020448945, 0.2929577564221273]",4,1.0
10.753805903787349,0.403923167208928,"[0.35806907919935693, 0.3055795474169382, 0.30337948772989565, 0.2334728116084329]",4,1.0
5.384495062789089,0.9225037243757903,"[0.8672041436115223, 0.7216890828943989, 0.686614492715736, 0.5713597422147165]",4,1.0
8.549660381553739,0.49336689235032527,"[0.44597569890549804, 0.42472817621487896, 0.40251802031895395, 0.34217765763847396]",4,1.0
1.3862943611198906,0.7437943879863592,"[0.6918954687128905, 0.36837471214675266, 0.3008446938026367, 0.2876182420403408]",4,1.0
6.236369590203704,0.7014191619215844,"[0.6503041428521991, 0.47151227340015406, 0.46953597503266487, 0.27940923192718514]",4,1.0
9.481255893085342,0.5218077999343442,"[0.4739198064276916, 0.4632429499672498, 0.251066505782531, 0.19976872503011228]",4,1.0
9.481255893085342,0.567510758953631,"[0.5188163096929022, 0.46092349003574096, 0.39418377459634807, 0.3284435742421611]",4,1.0
5.4116460518550396,0.715706046647834,"[0.6643276963745626, 0.36928854129889066, 0.22643524045066488, 0.08760166175763034]",4,1.0
4.02535169073515,0.5891936840211187,"[0.5401131228633633, 0.45214624526348773, 0.41414707466805634, 0.0873879352507782]",4,1.0
9.620234789527615,0.5259594029032499,"[0.4779985655708354, 0.464115709518396, 0.30969421042007134, 0.22834552048333637]",4,1.0
0.0,0.47020397418400656,"[0.42321451993160275, 0.38374270560125845, 0.36311366449128113, 0.26157371965522713]",4,1.0
3.4339872044851463,0.6003597978746286,"[0.5510795200284926, 0.5391009285427002, 0.5238687595736691, 0.4626427605144161]",4,1.0
4.02535169073515,0.6307057991610235,"[0.5808797329445676, 0.5471701210135489, 0.3924675927321048, 0.3626717664262719]",4,1.0
5.602118820879701,0.6198847545431558,"[0.5702538170228184, 0.5455572463569821, 0.3395899435274684, 0.2668228478136244]",4,1.0
4.060443010546419,0.5159113792703626,"[0.46812670200644085, 0.4365200085240033, 0.42521364485015656, 0.22079073474098465]",4,1.0
3.4965075614664802,0.5959397119221157,"[0.5467385630721402, 0.35850464099460255, 0.32137749570422747, 0.273316991905893]",4,1.0
5.860786223465866,0.5170725532484415,"[0.46926754324425013, 0.44821233168166214, 0.38865850253518514, 0.08444018968417788]",4,1.0
6.131226489483141,0.57198668,"[ 0.50489712  0.46440887  0.23630476  0.17256999  0.10212612 -0.09914207
 -0.16623139]",7,0.0
6.326149473155099,0.24572979999999997,"[ 0.20385206  0.16197431  0.03634095 -0.17304778 -0.25680339 -0.29868114
 -0.63370323]",7,0.0
5.53338948872752,0.33880603,"[ 0.30526125  0.27171659  0.18785489  0.03690374 -0.0503124  -0.23145378
 -0.2985431  -0.32873333 -0.8822208  -0.89899313 -0.90234756 -0.98620933
 -1.1539328  -1.1941864  -1.4793162  -1.5001811  -1.5698869 ]",17,0.0
6.654152520183219,1.8862603999999998,"[1.8443826  1.8025049  1.7606272  1.6349939  1.0487052  0.83931649
 0.75556076 0.71368313 0.62992752 0.60898864]",10,0.0
6.29156913955832,0.44519103,"[ 0.38801217  0.33083332  0.27365446  0.15929675  0.1021179   0.04493904
 -0.01223993 -0.46967083]",8,0.0
6.242223265455165,-0.52774101,[-0.55633044 -0.58491987 -0.64209878 -0.75645649 -0.92799312],5,0.0
5.3471075307174685,0.40650879999999995,"[ 0.37296414  0.33941948  0.14486027  0.10963833 -0.08324373 -0.11678839
 -0.15033305 -0.15868568 -0.3851459 ]",9,0.0
5.69035945432406,0.38481712,[ 0.35127246  0.3177278   0.21709371  0.18354893 -0.10158086],5,0.0
6.214608098422191,0.77308309,"[0.75214422 0.73120522 0.66859806 0.55657506 0.45899981 0.33336651
 0.20773327 0.18679434 0.08209997 0.08209997 0.04022223]",11,0.0
7.4999765409521215,0.43336844,"[ 0.39149058  0.34961283  0.18210185  0.18210185  0.1402241   0.07740736
 -0.32043135 -0.3623091  -0.42512572 -0.46700352]",10,0.0
5.8916442118257715,0.5112431,[ 0.45406413  0.3968854   0.3968854   0.22534871 -0.17490339 -0.2892611 ],6,0.0
6.0330862217988015,-0.2604298,[-0.30735332 -0.30969954 -0.45516247 -0.5255478  -0.6193949 ],5,0.0
6.1675164908883415,0.23920715,[ 0.18202829  0.12484932 -0.21822381 -0.27540267 -1.1330857 ],5,0.0
5.673323267171493,0.29925895,[ 0.24208009  0.18490124  0.18490124  0.07054341 -0.21535087],5,0.0
6.486160788944089,-1.3665582,[-1.3951476 -1.423737  -1.480916  -1.5340923],4,0.0
6.982862751468942,-0.56859183,[-0.58953071 -0.61046958 -0.65234739 -0.69422513 -0.71516401],5,0.0
8.182559264068663,-0.74081028,[-0.79798913 -0.85516798 -0.88375735 -1.3697778  -1.4841355  -1.4841355 ],6,0.0
6.489204931325316,-0.68426156,[-0.71285099 -0.74144047 -0.95071512 -1.0650728 ],4,0.0
4.867534450455582,0.99849498,[0.93140543 0.89786088 0.62950337 0.46177983],4,0.0
8.182559264068663,-1.2348454,[-1.2920243 -1.3492031 -1.4635609 -1.5916415],4,0.0
5.176149732573829,-0.55082524,[-0.60800409 -0.62572956 -0.7223618  -0.75095129 -0.91905713 -0.95107728],6,0.0
5.337538079701318,1.411902,"[ 1.3448126   1.2777233   1.2210999   0.63366508  0.36530757  0.29821825
  0.29489732 -0.10767257 -0.10767257 -0.17476189 -0.27875042]",11,0.0
5.293304824724492,0.60725665,[ 0.5500778   0.49289894  0.46716845 -0.19210398 -0.53632075 -0.65067846],6,0.0
5.327876168789581,1.8118052,[1.6974478 1.5830898 1.1868403 1.125659  0.8397646],5,0.0
4.700480365792417,1.4704403999999998,"[1.4132614  1.3560827  1.2989037  0.78429389 0.72711504 0.61275733
 0.44122064]",7,0.0
5.049856007249537,0.33677316,"[ 0.2795943   0.2795943  -0.00630009 -0.1206578  -0.23501563 -0.29219449
 -0.29219449]",7,0.0
4.897839799950911,0.1649524,"[ 0.10777354  0.05059469 -0.06376302 -0.17812085 -0.57837284 -0.69273061
 -0.74990952 -0.80708838 -1.0643933 ]",9,0.0
6.677083461247136,2.4667332,"[2.3523755  2.2951968  2.0664811  1.4718211  0.43230915 0.29393625
 0.29393625]",7,0.0
5.602118820879701,0.18376219,"[ 0.15021753  0.11667287  0.01603878 -0.18522942 -0.19529283 -0.24560982
 -0.45023245 -0.68839979]",8,0.0
5.634789603169249,0.75976622,[ 0.71284258  0.66591895  0.47822487  0.05591309 -0.41332233],5,0.0
5.19295685089021,1.0366509,"[ 0.97947216  0.93258548  0.57693291  0.57693291 -0.39510787 -0.50946558
 -0.56664443 -0.85253882]",8,0.0
5.501258210544727,3.0681833999999997,"[3.0010939  2.9340043  2.1142058  1.7263955  0.96375692 0.8273977
 0.35106313]",7,0.0
3.295836866004329,1.0696357,[1.027758   1.027758   0.44146931 0.23208058 0.19020283],5,0.0
5.814130531825066,0.50318217,[ 0.4460032   0.38882446  0.04575121 -0.01142764],4,0.0
5.170483995038151,-0.64042497,[-0.69760382 -0.72619325 -0.88629407 -0.94347292],4,0.0
0.6931471805599453,0.2210778,"[ 0.16389894  0.10672009 -0.00763774 -0.29353201 -0.4650687  -0.63660526
 -0.69378412]",7,0.0
6.551080335043405,0.90367365,"[0.83658433 0.76949477 0.70576    0.63531613 0.56822681 0.53468204
 0.36695862 0.0986011 ]",8,0.0
7.496097345175956,0.19239223,[ 0.15884745  0.12530279  0.09175813  0.0615679  -0.21014416],5,0.0
6.5652649700353605,0.55906975,[ 0.51719201  0.47531426  0.35910344  0.25440907 -0.16457796],5,0.0
10.753805903787349,0.71342468,[ 0.66650105  0.43188345  0.3380363   0.29111278  0.10341859 -0.13166833],6,0.0
10.753805903787349,0.38072002,[ 0.3337965   0.28687298  0.23994946  0.09917879  0.00486255 -0.18236232],6,0.0
10.753805903787349,0.98799741,[ 0.94107378  0.89415014  0.39910686  0.32872164 -0.16397548],5,0.0
7.398174092970465,0.27605578,[0.27270132 0.26934683 0.26599237 0.2089664  0.20561193],5,0.0
6.899723107284872,0.6777581,"[ 0.63588035  0.5940026   0.30085826  0.00771391 -0.26449156 -0.76702476
 -1.0601691 ]",7,0.0
6.077642243349034,-0.051766038,[-0.10894489 -0.16612375 -0.509197   -1.0809857 ],4,0.0
6.731018100482083,0.0068461895,"[-0.01409268 -0.03503156 -0.17950982 -0.26326537 -0.28420424 -0.34702086
 -0.38910806 -0.49359304]",8,0.0
7.2305631534092925,0.66895974,"[ 0.63541496  0.6018703   0.38382983  0.35028517  0.31674039  0.28319573
  0.24965107  0.18256164  0.11547232  0.08192754  0.01483822 -0.08579588
 -0.15288526]",13,0.0
6.7464121285733745,1.4276845,[1.3705056  1.3133268  0.74153817 0.65576982 0.45564377 0.34128606],6,0.0
6.591673732008658,1.1560565,"[ 1.0988775   1.0988775   0.97765839  0.75580442  0.24119461 -0.04469979
 -0.10187864 -0.21623635 -0.21623635 -0.27341521 -0.38777292]",11,0.0
9.198546881347163,0.34737897,[0.30045533 0.25353181 0.11276126 0.06583774 0.0184449 ],5,0.0
4.934473933130692,0.12718141,"[ 0.08530366  0.08530366  0.00154817 -0.0193907  -0.12408507 -0.29159617
 -0.33347392 -0.39629054 -0.5219239 ]",9,0.0
4.110873864173311,0.72499537,[ 0.65790606  0.59081674  0.42309332  0.02055693 -0.04653239 -0.11362195],6,0.0
2.302585092994046,-0.20202804,"[-0.25920701 -0.31638575 -0.31638575 -0.88817453 -1.1168901  -1.4599632
 -2.0003035  -2.0889308 ]",8,0.0
2.302585092994046,0.63982129,"[ 0.58264256  0.52546358  0.41110587  0.21612597  0.06803274 -0.21786165
 -0.44657707 -0.78965032 -0.96118701 -1.0183659  -1.2985423  -1.8365954
 -1.9904066 ]",13,0.0
2.302585092994046,-0.45276868,[-0.50994754 -0.56712639 -0.73866308 -1.0817362  -1.1389152  -1.8822404 ],6,0.0
